mmsi,timestamp,lat,lon,sog,cog,vessel_name,imo,vessel_type,type_code,length,width,draught
211572312,2019-01-19T03:05:00Z,32.0143,30.87862,11.7,70.2,GLOBAL STAR U47,9795468,Bulk Carrier,70,191,49,9.7
211577887,2019-01-19T03:05:00Z,35.417229,33.604767,12.9,271.4,MINERVA PIONEER T94,9264630,Product Tanker,81,231,26,12.7
211581913,2019-01-19T03:05:00Z,33.555271,33.092251,10.0,293.8,CMA CGM PIONEER L69,9497226,Bulk Carrier,70,240,30,10.2
211584886,2019-01-19T03:05:00Z,32.67677,33.895892,11.0,99.6,PACIFIC JEWEL T14,9180836,Bulk Carrier,70,145,22,12.1
211595176,2019-01-19T03:05:00Z,34.02562,34.268032,13.8,138.0,NORDIC TRADER P63,9677999,Chemical Tanker,82,191,49,6.1
211613317,2019-01-19T03:05:00Z,32.84936,27.531139,15.6,135.9,NORDIC PIONEER B11,9127706,LNG Carrier,84,221,51,10.9
211674029,2019-01-19T03:05:00Z,32.945238,29.927836,13.1,21.1,SEASPAN PIONEER P27,9451585,Bulk Carrier,70,207,40,10.4
211709302,2019-01-19T03:05:00Z,32.969423,30.942132,10.4,95.0,HELLAS HORIZON A54,9246062,Crude Oil Tanker,80,202,54,5.9
235215634,2019-01-19T03:05:00Z,31.878402,33.073164,4.6,58.8,MT FALCON Y85,9863236,Fishing,30,148,54,6.4
235225837,2019-01-19T03:05:00Z,33.285879,33.230654,13.9,22.8,PACIFIC STAR Z75,9952509,Product Tanker,81,255,33,6.2
235305591,2019-01-19T03:05:00Z,33.646634,35.591364,4.3,8.1,MSC NAVIGATOR S91,9189291,Fishing,30,122,17,10.6
235443631,2019-01-19T03:05:00Z,31.218353,31.880373,11.7,24.7,MINERVA LEADER I70,9192405,General Cargo,70,103,55,7.4
235482592,2019-01-19T03:05:00Z,34.275103,33.911701,12.5,287.2,MSC NAVIGATOR I78,9181748,Crude Oil Tanker,80,306,22,13.8
235505293,2019-01-19T03:05:00Z,34.647868,32.56728,18.2,302.1,EVER CARRIER I84,9208128,Container Ship,70,121,21,13.6
235507437,2019-01-19T03:05:00Z,33.806647,27.08917,20.3,244.7,SEASPAN JEWEL D94,9913425,Container Ship,70,317,34,13.1
235527156,2019-01-19T03:05:00Z,31.948129,32.786411,11.7,249.0,OCEAN GLORY P15,9178017,General Cargo,70,251,23,15.9
235643011,2019-01-19T03:05:00Z,34.526407,31.819899,8.4,84.8,SEASPAN PIONEER A23,9747885,Fishing,30,287,36,14.8
235727208,2019-01-19T03:05:00Z,33.737761,32.524599,8.6,103.6,STENA NAVIGATOR Q47,9775717,Fishing,30,103,34,14.0
235734311,2019-01-19T03:05:00Z,32.050036,33.18653,10.5,249.0,HELLAS JEWEL A66,9969967,General Cargo,70,275,25,6.2
235741437,2019-01-19T03:05:00Z,35.903036,30.473997,11.6,293.1,OCEAN SPIRIT T52,9719680,General Cargo,70,285,32,8.1
235762761,2019-01-19T03:05:00Z,33.76764,30.314282,10.1,132.3,HELLAS NAVIGATOR R34,9975188,Crude Oil Tanker,80,294,36,15.7
235892490,2019-01-19T03:05:00Z,33.57909,28.966533,14.9,91.6,HELLAS CARRIER U50,9661338,Crude Oil Tanker,80,256,24,5.8
235932663,2019-01-19T03:05:00Z,34.394757,35.286291,12.8,49.0,NORDIC HORIZON R77,9876384,Product Tanker,81,334,16,14.9
235953848,2019-01-19T03:05:00Z,35.175978,34.544873,10.4,90.5,OCEAN EAGLE O53,9979995,General Cargo,70,245,30,14.3
240274685,2019-01-19T03:05:00Z,34.336759,27.791675,16.9,77.8,MINERVA OASIS X75,9567559,LNG Carrier,84,329,15,10.5
240321850,2019-01-19T03:05:00Z,31.96138,30.531764,9.2,121.1,MSC GLORY V63,9434622,Bulk Carrier,70,263,41,10.0
240363724,2019-01-19T03:05:00Z,34.271481,31.133733,5.5,257.5,MAERSK LEADER B99,9994373,Fishing,30,234,28,6.8
240474471,2019-01-19T03:05:00Z,31.939499,31.294326,11.4,244.4,MT NAVIGATOR D35,9387876,Product Tanker,81,334,55,10.5
240581490,2019-01-19T03:05:00Z,31.74577,28.965931,15.4,261.5,SEASPAN HORIZON G32,9620170,LNG Carrier,84,221,48,9.1
240642636,2019-01-19T03:05:00Z,33.342001,34.001298,6.8,88.3,MAERSK HORIZON E93,9129864,Fishing,30,286,39,8.9
240858729,2019-01-19T03:05:00Z,34.545947,31.647851,18.1,115.9,HELLAS FALCON P24,9433740,LNG Carrier,84,105,25,13.8
240860747,2019-01-19T03:05:00Z,34.215952,34.966114,11.0,79.0,OCEAN PIONEER S34,9583429,Chemical Tanker,82,215,49,16.3
240899949,2019-01-19T03:05:00Z,35.037788,31.873733,10.2,73.1,SEASPAN TRADER F19,9665637,Bulk Carrier,70,278,34,5.6
240926565,2019-01-19T03:05:00Z,35.424086,31.443292,15.8,282.4,EVER TRADER X11,9411428,LNG Carrier,84,349,47,10.1
256307218,2019-01-19T03:05:00Z,34.108923,34.306413,10.1,267.6,SEASPAN PIONEER K35,9672803,Crude Oil Tanker,80,139,25,8.3
256331777,2019-01-19T03:05:00Z,34.328809,28.059196,14.3,279.8,MAERSK JEWEL Z26,9339965,Chemical Tanker,82,336,49,7.4
256335334,2019-01-19T03:05:00Z,34.434562,32.196997,11.5,40.8,GLOBAL HORIZON C56,9326479,Bulk Carrier,70,150,31,13.3
256526571,2019-01-19T03:05:00Z,34.559698,31.953182,10.4,109.4,CMA CGM PIONEER Q74,9193486,General Cargo,70,197,31,13.1
256537540,2019-01-19T03:05:00Z,35.723147,32.930131,9.8,275.8,MINERVA OASIS D17,9404936,Fishing,30,344,53,15.6
256600808,2019-01-19T03:05:00Z,30.933371,29.299223,15.3,248.8,HELLAS CARRIER O20,9605989,LNG Carrier,84,305,42,7.8
256778236,2019-01-19T03:05:00Z,32.997483,33.527523,12.0,132.7,EVER HORIZON I95,9484285,General Cargo,70,198,15,5.8
256784760,2019-01-19T03:05:00Z,34.400566,33.846391,19.0,286.0,SEASPAN SPIRIT J87,9929432,LNG Carrier,84,298,37,7.1
256827405,2019-01-19T03:05:00Z,33.817084,35.617176,13.3,11.8,MINERVA NAVIGATOR G22,9804510,Crude Oil Tanker,80,311,24,12.7
256949737,2019-01-19T03:05:00Z,35.166393,29.169791,12.8,222.4,OCEAN OASIS Y89,9716377,Crude Oil Tanker,80,182,32,8.2
311181747,2019-01-19T03:05:00Z,33.079104,35.164306,19.6,93.6,MINERVA FALCON T99,9313473,Container Ship,70,346,20,5.9
311223620,2019-01-19T03:05:00Z,34.047062,35.227872,14.1,176.8,EVER EAGLE C29,9250462,Chemical Tanker,82,112,20,8.7
311347056,2019-01-19T03:05:00Z,35.904491,29.926811,17.9,108.0,MAERSK GLORY M80,9439149,Container Ship,70,341,33,5.6
311371347,2019-01-19T03:05:00Z,35.299506,31.228788,13.2,104.2,NORDIC JEWEL R17,9202102,Product Tanker,81,327,47,13.3
311436857,2019-01-19T03:05:00Z,34.906164,32.589408,11.0,81.4,MT HORIZON S27,9541394,Bulk Carrier,70,350,25,12.0
311444506,2019-01-19T03:05:00Z,35.861433,35.263844,20.7,172.7,MSC JEWEL L89,9967165,Container Ship,70,224,31,8.9
311496667,2019-01-19T03:05:00Z,33.757452,27.287783,13.0,280.3,EVER EAGLE F82,9975942,Chemical Tanker,82,184,24,8.9
311769354,2019-01-19T03:05:00Z,34.094552,32.942457,10.7,111.2,PACIFIC NAVIGATOR M68,9766355,Chemical Tanker,82,304,50,12.4
311871112,2019-01-19T03:05:00Z,35.885414,31.254572,10.5,287.5,MV FALCON L62,9846985,Crude Oil Tanker,80,250,54,15.8
311941973,2019-01-19T03:05:00Z,31.872605,29.334279,18.9,305.4,SEASPAN FALCON R41,9827684,Container Ship,70,137,20,11.4
311995836,2019-01-19T03:05:00Z,32.190992,30.687851,21.1,30.0,CMA CGM LEADER O68,9177078,Container Ship,70,200,54,9.4
352168399,2019-01-19T03:05:00Z,35.383394,33.1198,10.4,72.1,MAERSK EAGLE N23,9368828,Crude Oil Tanker,80,149,26,8.9
352219142,2019-01-19T03:05:00Z,33.212135,29.289547,9.2,313.8,EVER STAR K83,9336541,Bulk Carrier,70,279,21,5.5
352295060,2019-01-19T03:05:00Z,35.519743,32.050775,9.9,287.7,EVER FALCON I30,9923394,General Cargo,70,309,27,11.2
352346588,2019-01-19T03:05:00Z,31.81803,28.322245,9.1,147.7,SEASPAN JEWEL Q47,9517543,Bulk Carrier,70,246,26,5.9
352455220,2019-01-19T03:05:00Z,32.745175,27.414209,11.9,314.2,MINERVA LEADER A29,9476361,General Cargo,70,257,24,9.7
352523932,2019-01-19T03:05:00Z,31.223493,29.18064,9.1,187.8,SEASPAN OASIS E60,9529725,Bulk Carrier,70,315,33,7.4
352543991,2019-01-19T03:05:00Z,32.960381,35.304063,13.0,169.9,OCEAN STAR U75,9471090,Chemical Tanker,82,117,41,15.5
352559241,2019-01-19T03:05:00Z,35.68975,29.944964,16.0,283.2,HELLAS OASIS O38,9888989,LNG Carrier,84,219,37,15.1
352853724,2019-01-19T03:05:00Z,31.950359,33.063504,14.0,242.1,MINERVA LEADER A35,9790083,Product Tanker,81,152,33,16.1
352889558,2019-01-19T03:05:00Z,34.035398,33.119342,13.2,92.4,PACIFIC OASIS U96,9207015,Chemical Tanker,82,183,48,10.4
352898890,2019-01-19T03:05:00Z,29.918752,33.305744,4.9,207.9,MV PIONEER P63,9589257,Fishing,30,290,33,11.6
352920294,2019-01-19T03:05:00Z,35.562178,29.602834,18.5,293.8,CMA CGM JEWEL A89,9719894,LNG Carrier,84,139,28,10.3
352930405,2019-01-19T03:05:00Z,31.467025,30.883428,12.6,63.9,MV NAVIGATOR P98,9799141,Bulk Carrier,70,141,29,9.1
352995549,2019-01-19T03:05:00Z,33.014016,35.654551,11.8,207.2,MT CARRIER R53,9604096,Chemical Tanker,82,329,41,13.9
370182565,2019-01-19T03:05:00Z,32.938837,30.543475,13.6,102.8,OCEAN JEWEL V64,9413408,Crude Oil Tanker,80,253,15,10.3
370202168,2019-01-19T03:05:00Z,35.499484,35.357263,12.0,276.0,MAERSK NAVIGATOR U15,9318103,Crude Oil Tanker,80,303,30,10.9
370326063,2019-01-19T03:05:00Z,30.431243,31.384352,16.4,92.8,MV EAGLE S70,9186670,LNG Carrier,84,130,39,7.3
370351522,2019-01-19T03:05:00Z,32.201746,28.662319,11.5,306.8,STENA JEWEL S88,9568180,Bulk Carrier,70,288,49,10.5
370359294,2019-01-19T03:05:00Z,35.462962,29.888672,20.4,91.5,GLOBAL STAR B65,9262271,Container Ship,70,195,33,12.2
370365510,2019-01-19T03:05:00Z,34.247545,34.264284,14.5,298.4,NORDIC JEWEL K62,9814570,Crude Oil Tanker,80,324,19,7.5
370371697,2019-01-19T03:05:00Z,32.381724,28.328353,10.9,300.8,HELLAS LEADER K34,9348726,Bulk Carrier,70,242,55,14.5
370478143,2019-01-19T03:05:00Z,33.647468,35.617648,11.1,62.3,SEASPAN FALCON Y85,9175450,General Cargo,70,190,24,14.6
370641646,2019-01-19T03:05:00Z,32.868139,31.128733,13.9,218.4,OCEAN FALCON O40,9728965,Chemical Tanker,82,248,16,14.5
370880703,2019-01-19T03:05:00Z,34.92501,28.997892,11.9,101.8,MT FALCON L19,9468172,Bulk Carrier,70,297,18,15.4
370889878,2019-01-19T03:05:00Z,31.441621,31.629822,5.5,331.3,SEASPAN CARRIER F71,9656139,Fishing,30,166,39,7.9
538102015,2019-01-19T03:05:00Z,34.127888,28.69829,15.8,316.3,NORDIC PIONEER W67,9717623,LNG Carrier,84,253,55,14.9
538234049,2019-01-19T03:05:00Z,32.742694,33.599762,18.0,160.2,SEASPAN CARRIER H72,9519569,Container Ship,70,226,32,10.3
538439133,2019-01-19T03:05:00Z,32.780142,34.919347,9.7,61.1,GLOBAL HORIZON S14,9754923,General Cargo,70,300,45,15.2
538503334,2019-01-19T03:05:00Z,32.951989,29.0079,9.8,169.4,STENA HORIZON X36,9818937,Bulk Carrier,70,202,39,8.6
538632608,2019-01-19T03:05:00Z,33.893876,27.861006,11.0,309.6,GLOBAL CARRIER Y91,9129658,General Cargo,70,266,15,11.1
538639862,2019-01-19T03:05:00Z,34.40023,32.922704,10.2,301.3,MV LEADER D99,9146538,Bulk Carrier,70,306,32,14.2
538843746,2019-01-19T03:05:00Z,32.965155,32.871234,20.8,58.7,PACIFIC OASIS A20,9743353,Container Ship,70,313,52,11.8
538988212,2019-01-19T03:05:00Z,34.204389,35.552822,12.9,274.7,PACIFIC SPIRIT V26,9139808,Bulk Carrier,70,228,38,14.8
636165500,2019-01-19T03:05:00Z,30.999844,30.808465,9.7,62.5,STENA OASIS H73,9195897,General Cargo,70,127,27,8.7
636197821,2019-01-19T03:05:00Z,32.643345,33.607095,16.8,303.3,MSC SPIRIT L46,9323712,LNG Carrier,84,153,45,11.1
636203623,2019-01-19T03:05:00Z,32.321243,30.69837,11.7,223.1,MV STAR N39,9897567,General Cargo,70,147,20,10.6
636204037,2019-01-19T03:05:00Z,35.459,28.34098,15.8,314.0,MSC FALCON Z32,9999167,LNG Carrier,84,249,53,12.0
636218434,2019-01-19T03:05:00Z,31.825499,29.969028,13.4,170.1,STENA NAVIGATOR X65,9528413,Crude Oil Tanker,80,102,36,12.9
636336036,2019-01-19T03:05:00Z,32.05591,31.957964,13.0,68.1,OCEAN EAGLE D76,9317085,Product Tanker,81,140,29,7.4
636337290,2019-01-19T03:05:00Z,32.319037,28.431542,10.6,324.3,MT GLORY A16,9823014,Bulk Carrier,70,123,27,11.9
636359168,2019-01-19T03:05:00Z,34.737807,33.1438,13.3,115.1,MV SPIRIT B18,9870089,Product Tanker,81,129,43,11.4
636397310,2019-01-19T03:05:00Z,35.47311,30.043671,10.5,309.2,MT GLORY V93,9543751,General Cargo,70,155,20,16.0
636473251,2019-01-19T03:05:00Z,32.908744,30.38329,13.7,250.9,PACIFIC JEWEL Y79,9621465,Product Tanker,81,232,18,16.0
636489070,2019-01-19T03:05:00Z,33.648019,34.874951,9.4,235.3,SEASPAN LEADER V94,9264684,Fishing,30,218,29,16.1
636720841,2019-01-19T03:05:00Z,31.181111,30.868691,18.1,124.7,SEASPAN HORIZON I29,9774566,LNG Carrier,84,185,23,10.1
636774169,2019-01-19T03:05:00Z,33.394485,27.424246,17.7,226.5,HELLAS SPIRIT D18,9221549,LNG Carrier,84,183,21,7.0
636776996,2019-01-19T03:05:00Z,31.274146,31.660911,20.7,241.0,STENA HORIZON S11,9662956,Container Ship,70,226,49,7.4
636803616,2019-01-19T03:05:00Z,34.23476,35.597104,11.0,91.9,SEASPAN HORIZON Q12,9871597,Crude Oil Tanker,80,118,41,10.8
636876100,2019-01-19T03:05:00Z,34.067987,31.770924,19.9,84.9,CMA CGM GLORY M69,9716787,Container Ship,70,106,28,6.5
636977627,2019-01-19T03:05:00Z,33.286712,32.761693,13.3,44.8,MINERVA EAGLE Y17,9976121,Chemical Tanker,82,120,47,7.0
205104643,2019-01-19T04:05:00Z,34.369165,30.820844,14.5,164.2,EVER FALCON P65,9844237,Crude Oil Tanker,80,290,16,10.6
205142308,2019-01-19T04:05:00Z,33.929631,34.822773,6.9,323.3,MINERVA NAVIGATOR H29,9359984,Fishing,30,317,29,8.9
205235559,2019-01-19T04:05:00Z,34.900349,33.292581,13.8,276.8,STENA CARRIER O40,9281195,Product Tanker,81,206,55,11.6
205334963,2019-01-19T04:05:00Z,31.931216,31.650362,10.8,249.3,MT STAR L97,9310117,Chemical Tanker,82,128,32,6.7
205434101,2019-01-19T04:05:00Z,34.318563,29.917929,19.4,291.0,EVER JEWEL T69,9267995,Container Ship,70,331,26,13.0
205455044,2019-01-19T04:05:00Z,31.873577,29.632385,10.5,191.6,EVER FALCON K19,9679186,Crude Oil Tanker,80,324,39,12.1
205524811,2019-01-19T04:05:00Z,33.939546,34.265956,9.7,138.0,MSC TRADER I42,9857882,Fishing,30,103,41,9.2
205696993,2019-01-19T04:05:00Z,34.145214,33.508774,13.2,287.0,PACIFIC PIONEER R69,9272185,Bulk Carrier,70,173,17,13.9
205705701,2019-01-19T04:05:00Z,34.146925,35.267254,9.6,286.2,SEASPAN SPIRIT S27,9839020,General Cargo,70,250,47,15.2
205746901,2019-01-19T04:05:00Z,33.511338,35.432255,15.4,221.8,CMA CGM JEWEL K48,9155197,LNG Carrier,84,185,54,8.1
205802789,2019-01-19T04:05:00Z,33.231417,30.031918,16.9,140.2,NORDIC NAVIGATOR Z30,9102523,LNG Carrier,84,144,49,8.9
211572312,2019-01-19T04:05:00Z,32.011433,31.039791,10.8,61.8,GLOBAL STAR U47,9795468,Bulk Carrier,70,191,49,9.7
211581913,2019-01-19T04:05:00Z,33.599046,32.979603,11.5,303.5,CMA CGM PIONEER L69,9497226,Bulk Carrier,70,240,30,10.2
211584886,2019-01-19T04:05:00Z,32.638471,33.931416,11.7,96.6,PACIFIC JEWEL T14,9180836,Bulk Carrier,70,145,22,12.1
211595176,2019-01-19T04:05:00Z,34.025515,34.294404,13.6,141.0,NORDIC TRADER P63,9677999,Chemical Tanker,82,191,49,6.1
211613317,2019-01-19T04:05:00Z,32.85609,27.577663,16.6,140.6,NORDIC PIONEER B11,9127706,LNG Carrier,84,221,51,10.9
211674029,2019-01-19T04:05:00Z,32.996838,30.014153,10.0,17.9,SEASPAN PIONEER P27,9451585,Bulk Carrier,70,207,40,10.4
211709302,2019-01-19T04:05:00Z,32.9165,31.030421,11.3,110.6,HELLAS HORIZON A54,9246062,Crude Oil Tanker,80,202,54,5.9
235215634,2019-01-19T04:05:00Z,31.904735,33.118936,4.1,60.8,MT FALCON Y85,9863236,Fishing,30,148,54,6.4
235225837,2019-01-19T04:05:00Z,33.348725,33.314039,13.1,16.6,PACIFIC STAR Z75,9952509,Product Tanker,81,255,33,6.2
235305591,2019-01-19T04:05:00Z,33.67688,35.588106,8.4,13.9,MSC NAVIGATOR S91,9189291,Fishing,30,122,17,10.6
235443631,2019-01-19T04:05:00Z,31.331521,31.929569,9.5,25.0,MINERVA LEADER I70,9192405,General Cargo,70,103,55,7.4
235482592,2019-01-19T04:05:00Z,34.348032,33.821158,12.1,306.7,MSC NAVIGATOR I78,9181748,Crude Oil Tanker,80,306,22,13.8
235505293,2019-01-19T04:05:00Z,34.623482,32.4805,18.9,308.9,EVER CARRIER I84,9208128,Container Ship,70,121,21,13.6
235507437,2019-01-19T04:05:00Z,33.775911,27.059595,20.7,237.9,SEASPAN JEWEL D94,9913425,Container Ship,70,317,34,13.1
235643011,2019-01-19T04:05:00Z,34.471991,31.974567,4.2,92.4,SEASPAN PIONEER A23,9747885,Fishing,30,287,36,14.8
235727208,2019-01-19T04:05:00Z,33.726552,32.585181,8.7,104.2,STENA NAVIGATOR Q47,9775717,Fishing,30,103,34,14.0
235734311,2019-01-19T04:05:00Z,32.050063,33.093202,10.6,245.9,HELLAS JEWEL A66,9969967,General Cargo,70,275,25,6.2
235741437,2019-01-19T04:05:00Z,35.92531,30.35235,9.8,296.7,OCEAN SPIRIT T52,9719680,General Cargo,70,285,32,8.1
235762761,2019-01-19T04:05:00Z,33.716337,30.317449,13.8,131.1,HELLAS NAVIGATOR R34,9975188,Crude Oil Tanker,80,294,36,15.7
235892490,2019-01-19T04:05:00Z,33.643086,29.17312,13.7,74.2,HELLAS CARRIER U50,9661338,Crude Oil Tanker,80,256,24,5.8
235932663,2019-01-19T04:05:00Z,34.517797,35.386002,13.6,61.6,NORDIC HORIZON R77,9876384,Product Tanker,81,334,16,14.9
235953848,2019-01-19T04:05:00Z,35.137761,34.621599,10.2,90.0,OCEAN EAGLE O53,9979995,General Cargo,70,245,30,14.3
240274685,2019-01-19T04:05:00Z,34.414082,27.998246,18.2,82.0,MINERVA OASIS X75,9567559,LNG Carrier,84,329,15,10.5
240321850,2019-01-19T04:05:00Z,31.95784,30.618194,10.4,130.9,MSC GLORY V63,9434622,Bulk Carrier,70,263,41,10.0
240363724,2019-01-19T04:05:00Z,34.19863,31.038732,9.4,255.8,MAERSK LEADER B99,9994373,Fishing,30,234,28,6.8
240474471,2019-01-19T04:05:00Z,31.84021,31.276773,11.8,240.1,MT NAVIGATOR D35,9387876,Product Tanker,81,334,55,10.5
240581490,2019-01-19T04:05:00Z,31.722458,28.865063,18.3,260.0,SEASPAN HORIZON G32,9620170,LNG Carrier,84,221,48,9.1
240642636,2019-01-19T04:05:00Z,33.355764,34.087906,9.2,100.6,MAERSK HORIZON E93,9129864,Fishing,30,286,39,8.9
240858729,2019-01-19T04:05:00Z,34.49409,31.740369,15.4,119.7,HELLAS FALCON P24,9433740,LNG Carrier,84,105,25,13.8
240860747,2019-01-19T04:05:00Z,34.263314,35.121053,11.0,91.9,OCEAN PIONEER S34,9583429,Chemical Tanker,82,215,49,16.3
240899949,2019-01-19T04:05:00Z,34.995265,31.948347,9.5,66.2,SEASPAN TRADER F19,9665637,Bulk Carrier,70,278,34,5.6
240926565,2019-01-19T04:05:00Z,35.412535,31.335984,17.6,283.0,EVER TRADER X11,9411428,LNG Carrier,84,349,47,10.1
256307218,2019-01-19T04:05:00Z,34.216344,34.242319,12.4,279.9,SEASPAN PIONEER K35,9672803,Crude Oil Tanker,80,139,25,8.3
256331777,2019-01-19T04:05:00Z,34.323686,27.937459,14.1,289.0,MAERSK JEWEL Z26,9339965,Chemical Tanker,82,336,49,7.4
256335334,2019-01-19T04:05:00Z,34.465488,32.235968,11.1,45.6,GLOBAL HORIZON C56,9326479,Bulk Carrier,70,150,31,13.3
256526571,2019-01-19T04:05:00Z,34.534694,32.041873,11.1,101.7,CMA CGM PIONEER Q74,9193486,General Cargo,70,197,31,13.1
256537540,2019-01-19T04:05:00Z,35.713289,32.893199,6.1,272.3,MINERVA OASIS D17,9404936,Fishing,30,344,53,15.6
256600808,2019-01-19T04:05:00Z,30.870564,29.203316,18.1,263.0,HELLAS CARRIER O20,9605989,LNG Carrier,84,305,42,7.8
256778236,2019-01-19T04:05:00Z,32.927908,33.613155,12.4,122.6,EVER HORIZON I95,9484285,General Cargo,70,198,15,5.8
256784760,2019-01-19T04:05:00Z,34.392773,33.661973,16.3,284.9,SEASPAN SPIRIT J87,9929432,LNG Carrier,84,298,37,7.1
256827405,2019-01-19T04:05:00Z,33.899711,35.650486,12.3,5.8,MINERVA NAVIGATOR G22,9804510,Crude Oil Tanker,80,311,24,12.7
256949737,2019-01-19T04:05:00Z,35.106684,29.203247,11.8,220.3,OCEAN OASIS Y89,9716377,Crude Oil Tanker,80,182,32,8.2
311181747,2019-01-19T04:05:00Z,33.029494,35.395981,17.6,96.0,MINERVA FALCON T99,9313473,Container Ship,70,346,20,5.9
311223620,2019-01-19T04:05:00Z,33.96953,35.223147,13.7,179.8,EVER EAGLE C29,9250462,Chemical Tanker,82,112,20,8.7
311347056,2019-01-19T04:05:00Z,35.886326,30.036859,20.1,102.9,MAERSK GLORY M80,9439149,Container Ship,70,341,33,5.6
311371347,2019-01-19T04:05:00Z,35.266453,31.217017,11.8,104.4,NORDIC JEWEL R17,9202102,Product Tanker,81,327,47,13.3
311436857,2019-01-19T04:05:00Z,34.878162,32.685693,10.7,82.0,MT HORIZON S27,9541394,Bulk Carrier,70,350,25,12.0
311444506,2019-01-19T04:05:00Z,35.764771,35.221661,18.4,174.6,MSC JEWEL L89,9967165,Container Ship,70,224,31,8.9
311496667,2019-01-19T04:05:00Z,33.848306,27.166523,13.3,278.4,EVER EAGLE F82,9975942,Chemical Tanker,82,184,24,8.9
311769354,2019-01-19T04:05:00Z,33.994338,33.070775,13.1,122.0,PACIFIC NAVIGATOR M68,9766355,Chemical Tanker,82,304,50,12.4
311871112,2019-01-19T04:05:00Z,35.870417,31.101147,12.0,298.5,MV FALCON L62,9846985,Crude Oil Tanker,80,250,54,15.8
311941973,2019-01-19T04:05:00Z,31.950375,29.266227,20.0,295.2,SEASPAN FALCON R41,9827684,Container Ship,70,137,20,11.4
311995836,2019-01-19T04:05:00Z,32.166431,30.729817,21.0,14.0,CMA CGM LEADER O68,9177078,Container Ship,70,200,54,9.4
352168399,2019-01-19T04:05:00Z,35.401488,33.19535,13.3,82.0,MAERSK EAGLE N23,9368828,Crude Oil Tanker,80,149,26,8.9
352219142,2019-01-19T04:05:00Z,33.272567,29.212528,12.4,314.4,EVER STAR K83,9336541,Bulk Carrier,70,279,21,5.5
352295060,2019-01-19T04:05:00Z,35.492471,31.908651,11.1,276.7,EVER FALCON I30,9923394,General Cargo,70,309,27,11.2
352308343,2019-01-19T04:05:00Z,35.543396,35.958803,5.3,194.5,MSC EAGLE S58,9382389,Fishing,30,219,45,9.9
352346588,2019-01-19T04:05:00Z,31.736314,28.41588,12.5,145.1,SEASPAN JEWEL Q47,9517543,Bulk Carrier,70,246,26,5.9
352455220,2019-01-19T04:05:00Z,32.791435,27.391915,11.5,322.7,MINERVA LEADER A29,9476361,General Cargo,70,257,24,9.7
352523932,2019-01-19T04:05:00Z,31.036886,29.197409,12.9,189.0,SEASPAN OASIS E60,9529725,Bulk Carrier,70,315,33,7.4
352543991,2019-01-19T04:05:00Z,32.963006,35.238994,12.5,166.7,OCEAN STAR U75,9471090,Chemical Tanker,82,117,41,15.5
352559241,2019-01-19T04:05:00Z,35.726462,29.842345,15.1,272.7,HELLAS OASIS O38,9888989,LNG Carrier,84,219,37,15.1
352853724,2019-01-19T04:05:00Z,31.883813,33.020807,12.8,253.6,MINERVA LEADER A35,9790083,Product Tanker,81,152,33,16.1
352889558,2019-01-19T04:05:00Z,34.020207,33.164567,10.9,82.9,PACIFIC OASIS U96,9207015,Chemical Tanker,82,183,48,10.4
352898890,2019-01-19T04:05:00Z,29.843312,33.321659,7.6,203.8,MV PIONEER P63,9589257,Fishing,30,290,33,11.6
352920294,2019-01-19T04:05:00Z,35.600903,29.528068,17.1,291.8,CMA CGM JEWEL A89,9719894,LNG Carrier,84,139,28,10.3
352930405,2019-01-19T04:05:00Z,31.492026,31.067886,9.7,66.6,MV NAVIGATOR P98,9799141,Bulk Carrier,70,141,29,9.1
352995549,2019-01-19T04:05:00Z,33.049149,35.620403,10.6,207.7,MT CARRIER R53,9604096,Chemical Tanker,82,329,41,13.9
370182565,2019-01-19T04:05:00Z,32.931189,30.654231,11.4,106.0,OCEAN JEWEL V64,9413408,Crude Oil Tanker,80,253,15,10.3
370202168,2019-01-19T04:05:00Z,35.524317,35.198511,12.5,285.6,MAERSK NAVIGATOR U15,9318103,Crude Oil Tanker,80,303,30,10.9
370326063,2019-01-19T04:05:00Z,30.456607,31.422303,18.2,96.7,MV EAGLE S70,9186670,LNG Carrier,84,130,39,7.3
370351522,2019-01-19T04:05:00Z,32.224988,28.691403,10.3,317.0,STENA JEWEL S88,9568180,Bulk Carrier,70,288,49,10.5
370359294,2019-01-19T04:05:00Z,35.492754,29.9542,21.7,97.9,GLOBAL STAR B65,9262271,Container Ship,70,195,33,12.2
370365510,2019-01-19T04:05:00Z,34.256628,34.191875,12.3,302.4,NORDIC JEWEL K62,9814570,Crude Oil Tanker,80,324,19,7.5
370371697,2019-01-19T04:05:00Z,32.445586,28.298121,12.0,289.6,HELLAS LEADER K34,9348726,Bulk Carrier,70,242,55,14.5
370478143,2019-01-19T04:05:00Z,33.757155,35.737223,9.8,62.0,SEASPAN FALCON Y85,9175450,General Cargo,70,190,24,14.6
370641646,2019-01-19T04:05:00Z,32.766749,31.083232,13.4,226.4,OCEAN FALCON O40,9728965,Chemical Tanker,82,248,16,14.5
370880703,2019-01-19T04:05:00Z,34.889409,29.068542,11.6,97.5,MT FALCON L19,9468172,Bulk Carrier,70,297,18,15.4
370889878,2019-01-19T04:05:00Z,31.461326,31.664873,9.2,341.2,SEASPAN CARRIER F71,9656139,Fishing,30,166,39,7.9
